Service_ID,Service_Type,Cloud_Provider,Edge_Node_ID,CPU_Utilization (%),Memory_Usage (MB),Storage_Usage (GB),Network_Bandwidth (Mbps),Service_Latency (ms),Response_Time (ms),Throughput (Requests/sec),Load_Balancing (%),QoS_Score,Workload_Variability,Optimal_Service_Placement,TOPSIS_Score,Rank,TOPSIS_Rank
S0786,Compute,IBM,E4,86.6494310199049,3016,59,805.2124556181582,164.70197832685892,351.74943580051,387.9853799906272,77.3312822971623,0.5467339684522218,2,0,0.5019497901496395,428.0,501
S0883,Network,IBM,E1,28.36341592409573,8130,498,713.8909523303131,132.14020001021993,79.99449472004262,204.3898625192596,64.37767282104625,0.8841033839037453,1,0,0.5019246919727354,886.0,502
S0097,AI Model,AWS,E1,80.00532265243696,5292,952,271.87064594894986,119.30260682741822,25.44139111028368,494.734844777199,89.23617075896792,0.886737008911384,3,0,0.501460119826025,522.0,503
S0076,Storage,AWS,E4,36.013352473300394,1178,367,888.2481240514614,189.15101741426784,209.38023138140767,200.97852850196296,98.8711473856874,0.5536506051853363,3,0,0.501264087021329,274.0,504
S0175,Database,Azure,E2,21.814382291851643,6528,548,989.8588492752413,147.27083002405533,452.4053314817536,296.42975186176113,68.9103391936539,0.6221168501820393,2,0,0.49969584587132454,965.0,505
S0060,Storage,Azure,E1,38.91807651300212,1455,783,218.77736540398024,64.37281749966937,429.0310190360217,688.7104694939592,72.3384917234126,0.987339205403558,1,0,0.49960226787577106,151.0,506
S0721,Network,Google Cloud,E1,21.433707082232303,7515,168,624.1675396024838,231.5235272719449,194.35239539698364,513.6992247463088,82.96640639920007,0.626134544800423,2,0,0.49933567633758097,832.0,507
S0148,Network,Google Cloud,E2,73.07607010556868,5012,942,736.5663232318507,256.1646956279848,51.05757654864819,417.8241104481376,70.23225142200496,0.7795929399899242,2,0,0.49903118406457586,765.0,508
S0528,Compute,IBM,E4,43.202953839708655,5690,102,209.8234170101205,58.708623020147336,369.1099519131102,637.9884046252621,78.1189190192201,0.523519526707374,1,0,0.49892309438134025,453.0,509
S0871,Network,Google Cloud,E4,30.245067773837945,5439,360,288.5790523504414,165.7697720395053,279.34546069172336,722.1586658581715,60.687013103056096,0.787639797427375,3,0,0.49839597086800685,503.0,510
S0998,Compute,Google Cloud,E4,39.465633738206776,4087,964,632.2807366408103,106.2964479244989,62.55094841296457,178.47913168417628,72.03826238376845,0.9747933837822924,3,0,0.49808587518164893,548.0,511
S0215,Network,IBM,E1,22.5210200137462,6246,714,890.6808521471872,23.61637888908614,391.429919322886,68.47394549856928,85.77181016382701,0.7572634682911202,3,0,0.4977792350957126,925.0,512
S0317,Network,Azure,E4,33.816862942851955,5370,345,96.77333783270674,7.589277524639192,88.17457877732755,388.57097433490895,82.96751515496251,0.810912282295208,2,1,0.4975231122744345,285.0,513
S0226,Compute,Google Cloud,E3,62.01261375963814,4571,240,664.5292716444095,254.4718679841376,146.27496210136368,487.0609109101837,86.94006916340948,0.8738717129638054,2,0,0.4974558154718583,531.0,514
S0507,Database,Azure,E2,58.45007944673123,7787,898,838.8648460395999,92.14950071256068,318.41761844737925,234.82057121491573,81.30870368969474,0.5250179182173784,3,0,0.49717378392728256,985.0,515
S0203,Compute,IBM,E4,24.279104086344077,5288,388,203.05889063422964,25.567230620950195,281.55194899234766,487.1113240431592,93.00367594948963,0.7905232456419575,1,0,0.49706188463851875,423.0,516
S0832,Network,AWS,E1,71.5264449877432,2806,192,229.30209939197476,227.34745208582825,111.81732770532938,733.0412190105715,80.3101126805166,0.5050355674161415,3,0,0.49690310147571687,75.0,517
S0663,Compute,IBM,E4,56.66733738443386,4539,530,499.5759138692038,16.433295988483827,371.2374195499393,358.37835819209744,58.138805051268434,0.6270888571528288,3,0,0.4968674136554267,535.0,518
S0404,AI Model,AWS,E1,48.53004117278073,5202,109,457.5657308432523,70.11021285360351,241.7653909120948,359.4905665583373,74.8843979773886,0.8861295823265989,2,0,0.49656406692373206,455.0,519
S0697,Database,AWS,E2,77.13486435332729,4863,548,709.9451413298649,290.9998153248226,136.76548445890046,554.1604302753453,58.35278347343929,0.96627156304299,1,0,0.49568044174061654,698.0,520
S0039,Compute,Google Cloud,E3,80.88273410676032,6485,539,894.6586405856302,165.91965044597652,132.66673101687917,156.05413292625852,94.82521254794976,0.7514215309995433,2,0,0.49548230629456286,884.0,521
S0183,Compute,Google Cloud,E4,85.45476878634514,7843,215,512.0115998196641,40.81739712396678,214.76315834262877,302.7203078923617,52.63783074160454,0.9923221846866832,1,0,0.49542103143357735,793.0,522
S0994,Storage,Azure,E3,94.61144704744632,1182,800,624.038940726223,287.929851473309,221.6400802614561,663.471219041131,76.27896870311208,0.9519900045279204,1,0,0.49506689119793973,273.0,523
S0845,AI Model,Azure,E1,42.35391564795823,7854,161,456.75394793238326,21.356344532633216,11.917911810341412,81.86857784154992,81.37530771008831,0.7531848688261045,2,1,0.4948252429181716,675.0,524
S0075,AI Model,IBM,E4,81.33389973927089,3830,707,75.03519532476263,82.21657453967232,22.088277724838704,536.0110801142217,66.20675869163982,0.8635522245292535,2,0,0.4947317754947315,182.0,525
S0859,Compute,Google Cloud,E4,77.56757213884387,6130,187,748.8992554701091,143.3726245950851,85.4419869465869,187.35072472760547,53.1933186670512,0.5087152727510229,3,0,0.49472670402088337,699.0,526
S0007,Network,IBM,E3,46.49385563765481,1795,918,962.6388321430652,170.74981799380794,375.745716704826,272.22667974041565,70.11373837157169,0.9120899998126792,1,0,0.49415579300003054,525.0,527
S0549,Compute,IBM,E2,90.62942837141938,1121,955,731.4983600340103,252.04763054962123,266.1276324931245,537.5115155140361,92.53892451663302,0.5480034732530763,3,0,0.4938833156605864,391.0,528
S0249,Database,Azure,E1,84.51047700120762,3962,771,807.4706544402964,266.01834437404204,264.41141755569544,511.7419885604215,98.115037455612,0.9652646338370092,3,0,0.49374602576380616,730.0,529
S0386,Compute,Google Cloud,E1,35.94832822783221,4243,133,679.3439755562083,257.76642816833703,367.3133647654181,619.891498650136,86.52068764408963,0.7567489806709287,2,0,0.49313161525735905,556.0,530
S0881,Database,Google Cloud,E2,47.58394908171147,1860,801,82.27355697063105,35.31663158168563,445.3813113769976,740.6290235520094,56.03897612162893,0.8109813120654883,2,0,0.4924216495420442,155.0,531
S0385,AI Model,Google Cloud,E4,42.89830075225485,7768,534,931.3360515884402,156.77443268205144,118.325060878856,71.32678600975845,83.01934191004443,0.9205224912562802,2,0,0.49222181351373717,933.0,532
S0136,Network,AWS,E1,62.11134409696428,3147,793,666.1683114676244,281.3337439767796,359.71606675158654,709.1827085555352,80.42915773199542,0.7793647217622695,3,0,0.491887965131672,586.0,533
S0322,Storage,Azure,E4,66.14735188023515,5189,677,481.6966585270055,123.8942368284073,172.51234364673857,427.8846839544877,52.82006788803952,0.5042846054053703,2,0,0.49138853556013984,616.0,534
S0198,Compute,Azure,E4,30.151556170826414,3436,257,607.1602439585208,154.4723083019308,400.4621694353336,490.373846991058,88.69003742845169,0.6463044470198227,1,0,0.49108622298530163,425.0,535
S0543,Storage,Google Cloud,E2,29.07687503638948,1071,879,798.519545436285,216.85954453035157,225.7833692823532,336.32220597804127,68.34966335409737,0.6978684316833593,3,0,0.49056549201374,345.0,536
S0248,Compute,AWS,E3,28.60766539019131,5103,743,637.0776228397058,187.07977698336515,141.08824482168774,347.10406037898014,95.53215079172728,0.6754610474828397,3,0,0.489993784652972,705.0,537
S0754,Network,IBM,E2,24.95073831051812,8068,658,790.0904322550223,261.4589287927425,52.50683139567697,331.03158265277,66.46526564322997,0.7337719248468828,2,0,0.48995901783068924,936.0,538
S0033,Database,Azure,E4,79.9035643740931,5670,776,100.46036381180512,174.8568295184514,10.366377101560222,676.3895179149017,78.56069548073988,0.5923569547849417,3,0,0.4890694161902372,463.0,539
S0046,Compute,AWS,E2,52.4057662208147,4131,731,505.472542708051,244.6362231728832,233.68933911735115,647.42948719264,87.94978812453638,0.5102558015116947,3,0,0.4890075667593976,553.0,540
S0406,AI Model,AWS,E1,28.30404449947368,5841,88,10.184662888956485,23.35050200007884,103.382262793425,438.3533664076139,95.07528097256515,0.6653974973905217,3,0,0.48828280056075785,281.0,541
S0926,Network,Azure,E1,78.73988099739694,1170,454,70.81087796723435,56.31846187038653,303.45271643108543,656.5323171195365,58.17775192069091,0.7158254270921907,1,0,0.48709272476992993,18.0,542
S0550,Storage,Azure,E1,70.14294850421855,2973,436,56.5032611871584,100.28195653717616,21.56006421258997,520.9062317172782,71.1965267514833,0.6485481095865405,1,0,0.4865598425076879,41.0,543
S0555,AI Model,AWS,E2,67.70720348071566,3440,876,178.17386846043158,40.26160651638796,110.5578427740952,388.0034714299434,99.8565947079183,0.5263210563135805,3,0,0.48597706483146824,226.0,544
S0819,AI Model,Google Cloud,E4,43.72026122969801,7629,948,332.8467739874477,286.41134199529057,307.66115941519894,937.556301890683,74.98528366673277,0.570389170006116,3,0,0.48527823600144715,903.0,545
S0551,Network,Azure,E3,70.90024675044236,4632,817,928.7712327265596,267.25859608273305,212.7291198143616,366.09744628466274,53.32365651045858,0.5271355926946868,2,0,0.4849603741246257,820.0,546
S0277,AI Model,AWS,E4,35.36609556130344,4617,142,136.49690626209053,224.3133763170773,163.60390632476071,775.765036509337,89.53014823848777,0.6261394797884182,1,0,0.48493276155710674,244.0,547
S0777,Storage,AWS,E1,44.11217759359115,8105,628,15.0882313097047,60.88581278438381,474.4530865795437,845.9796066133946,98.92221960767849,0.956706469082016,2,0,0.484850350051569,741.0,548
S0041,Database,IBM,E1,29.607180977465003,597,806,17.97851230869859,165.47206782906542,236.967723791371,811.4624876831217,69.95546752873646,0.971116859745583,2,0,0.48474926344245595,49.0,549
S0093,Network,Google Cloud,E2,74.48462863347535,4441,671,242.64433475934467,224.7233972813244,209.8895310002421,801.0391750565974,67.28651260964989,0.6390243741666697,1,0,0.4845481433269562,429.0,550
S0743,Storage,AWS,E3,76.50709416927268,3902,301,528.1731132167971,95.5446665294636,228.7137439206637,339.34659797414,50.06777622489744,0.9547303990243856,1,0,0.484470574058699,358.0,551
S0462,Storage,IBM,E2,52.282055774074266,6873,737,474.8234786921773,144.31330718882177,51.34173925486747,354.6964377274394,52.96116526983037,0.6779229556224853,3,0,0.48422907035123114,770.0,552
S0201,Storage,Google Cloud,E1,91.74609658125937,765,174,476.2405581847893,242.50947113827243,175.91950226518995,578.1164162206044,82.13868308091463,0.8555647590015449,1,0,0.4840842352464329,51.0,553
S0578,Database,IBM,E4,52.24483080426111,5297,675,442.68100662376577,296.0137834636602,312.754660661898,850.8024934821518,70.99693426741192,0.6315348569167706,2,0,0.48397987522992714,727.0,554
S0740,AI Model,Azure,E4,82.56084477505068,6296,543,639.7077361487034,245.9826354037297,24.27065464466159,405.5906937360084,53.31450937232752,0.5322025580075216,3,0,0.48392287723933497,768.0,555
S0902,Compute,IBM,E2,43.38978934376624,7449,664,47.32074766570427,28.09899279146946,237.9506622296188,581.501496483529,70.88195029343514,0.8200151941758402,2,0,0.4834874273849811,639.0,556
S0259,Storage,Google Cloud,E4,83.74815286104965,3220,560,802.2042842067433,207.12648141694527,251.836393198832,345.48483389732013,87.0151529949542,0.7812560595676583,2,0,0.4832677072543036,526.0,557
S0738,Database,Azure,E4,21.073645825029494,5353,296,214.515206059563,294.4082343650674,201.25963183816177,892.5950053387239,50.43345449225655,0.5766480802576937,2,0,0.48288528589752416,444.0,558
S0158,AI Model,Google Cloud,E2,75.17473356793923,4828,529,976.2723716142018,89.50975263465217,370.1628130614984,70.00489437850405,70.07708690026412,0.5450568164670723,2,0,0.4824369646973796,807.0,559
S0116,AI Model,Azure,E2,85.74880713711504,1576,624,540.0142617698347,163.01217767333446,484.4223320228237,660.4965384503851,50.94638202557317,0.6969889144586218,3,0,0.48227315968459844,287.0,560
S0313,Storage,Google Cloud,E4,40.76783655333567,2173,199,90.22822436040622,295.81207953784,158.28535963508995,909.7137861614184,80.96741244794185,0.632947621013631,1,0,0.48197169455504324,38.0,561
S0870,Database,Azure,E1,42.147610817887454,4852,742,517.8495563226984,252.80555541660604,18.47114193404797,450.4765358071325,83.28577176285702,0.7773495882916579,1,0,0.48182999033778856,565.0,562
S0022,AI Model,AWS,E4,77.69173608786002,1031,620,104.77176419695331,228.99670226931056,35.92464230262554,718.9667783849553,69.43161451994195,0.5847817592855545,2,0,0.4806709114722609,24.0,563
S0986,Network,AWS,E3,83.27372480388678,8093,952,737.3614845623754,13.496348261223016,375.1683282244962,175.15660965036594,50.41828299920721,0.9116737384730702,2,0,0.48049617189243177,979.0,564
S0858,Database,AWS,E4,23.92662651406043,5985,291,664.1905443940012,158.66130589670036,16.16312811823574,102.58229975719044,92.32805849806428,0.7394969668196552,3,0,0.48003672114302565,636.0,565
S0712,AI Model,AWS,E3,52.93623624753112,8064,900,34.3718040028262,125.32930152460632,177.1631696516447,746.4953719512561,60.10415825039618,0.7447937981215237,2,0,0.47924427856394186,722.0,566
S0556,AI Model,AWS,E1,88.49652106821776,4908,848,64.86172955782199,72.94417128144889,102.86433118631464,540.3280644407729,88.6205499813642,0.5296544474005485,2,0,0.47921484036983397,392.0,567
S0885,Compute,IBM,E3,40.06945075459787,5945,749,751.8852265569144,46.47461586114285,397.0875050082186,176.79543531802204,64.10777920180696,0.728730823292911,3,0,0.4792093679643719,888.0,568
S0995,AI Model,Azure,E1,73.37921043095366,7803,468,482.9647051355406,61.74217713040495,199.1886025303673,287.5783454682447,74.83226061947522,0.7637818606784028,2,0,0.4791835215411984,834.0,569
S0311,Compute,AWS,E1,84.28844427490647,678,985,485.2469035369848,285.8682172376125,287.5939011380368,768.4219103254026,55.40846937753797,0.6742545748910427,3,0,0.47889493559267915,246.0,570
S0981,Network,AWS,E4,23.292495698225384,3402,834,194.10189248184352,215.91108294777425,338.5188659884295,846.6217466735534,89.91364982731528,0.6792538155976668,2,0,0.47879478468453757,350.0,571
S0516,Network,Google Cloud,E4,85.56668935138819,5765,181,391.25157679479935,75.6955065624792,307.12919732169587,451.4124112126621,80.38549041135023,0.5399282122911282,3,0,0.4787450711116422,560.0,572
S0437,Storage,Azure,E3,87.71712463939905,4573,473,156.87673391662165,18.882221940705573,496.3865187419064,660.6377225568717,76.04370183174429,0.7224027475293908,1,0,0.4785006662613234,424.0,573
S0207,AI Model,Google Cloud,E1,87.96909353907775,1211,590,606.4451323964205,218.78539500723824,459.7085997222754,652.1071271930924,96.90269267769648,0.8684981558635112,1,0,0.4784325976803448,291.0,574
S0927,Storage,Azure,E4,78.52820926782353,5569,384,231.68534191862364,18.627962544480507,144.46174329018382,322.4749598466796,71.79241797568041,0.5261227918504139,3,0,0.4783395322483108,422.0,575
S0213,Network,AWS,E1,24.90246181732889,3239,622,143.7293447635031,19.65013998061707,388.85216895600985,545.6560645013689,62.04390318527413,0.9288301985211282,3,0,0.47801073387564047,203.0,576
S0585,Network,IBM,E2,81.68167802512087,4974,981,732.9409010142894,281.6586109955948,133.6768403216541,478.1707553378664,52.65229405985141,0.8571077184286569,3,0,0.47776404399510214,801.0,577
S0503,AI Model,Google Cloud,E1,28.10193155980185,6675,879,821.4134575351419,254.2786099609539,112.43848310262442,272.48910679868567,99.98538189109156,0.5943102595213156,3,0,0.4774983440518216,932.0,578
S0798,Storage,Azure,E2,59.012741923306336,5676,154,202.58968283679928,209.68963275334104,296.925033813749,817.5411285135692,72.03829007182706,0.9608946165542632,1,0,0.47721121518333826,471.0,579
S0099,Storage,Azure,E4,61.63137119767147,5468,635,284.9418964773354,141.94016494087737,320.2117119831568,659.2024237940262,95.68825016518991,0.5133012817982819,2,0,0.4766986165634507,608.0,580
S0506,Compute,Azure,E1,62.903648252697565,2707,926,290.530428202207,35.608121343077634,275.3824921712586,420.5817368412029,50.517279823635,0.8546485684588326,1,0,0.47664710939606064,245.0,581
S0701,Network,Google Cloud,E1,63.29592719248484,5429,994,817.9182519199178,280.0427017819447,10.784581899024126,271.3923968535288,64.41013469250194,0.7535719413201926,3,0,0.4762197188075751,812.0,582
S0951,Database,AWS,E1,63.37237995652705,3918,121,481.7612061239149,128.58412106153858,413.8913131022085,531.1335581846884,76.09674820322886,0.7968753762035898,2,0,0.4758261794962735,399.0,583
S0055,Network,Google Cloud,E2,41.44300919293701,6395,874,830.2032525562886,28.881352154127995,467.4544234432778,105.30663647157266,86.62207295652246,0.5139248887913779,1,0,0.4754713371851552,956.0,584
S0695,Compute,Google Cloud,E2,41.43376666444027,7427,542,339.45306027118755,119.0754527463013,247.01977787144943,525.5518449758838,67.87348227508707,0.6689727855226454,2,0,0.4752255854256629,786.0,585
S0337,Compute,IBM,E2,61.98167627287869,4432,560,101.57543355957417,299.2678486959391,11.0702300000519,819.2818837023992,61.53671383030594,0.740490123023164,2,0,0.47500099926187533,259.0,586
S0573,Network,Azure,E1,45.73755148794937,3216,437,215.7055867520745,255.7342163038306,98.6285169684148,717.8421398394785,51.51897899772312,0.6366644383329454,1,0,0.47483875279188625,134.0,587
S0284,Database,IBM,E2,77.90093572324928,5742,978,135.00842573665454,107.02836310270445,240.9476791114835,673.3928313549262,70.77466983479572,0.7669642202495506,1,0,0.4747435937316656,596.0,588
S0485,Compute,IBM,E2,39.07936856313852,5385,496,204.91899305792677,205.512909680166,339.28968346846216,838.2109001962108,56.24599053703167,0.9421036759146592,1,0,0.4743197824147957,516.0,589
S0956,Compute,Google Cloud,E4,70.55977216520472,5292,844,220.1627852519054,21.032689012853837,336.597657574838,507.1287439013474,51.82601896906869,0.5416009082544675,1,0,0.4741803039829782,558.0,590
S0638,AI Model,IBM,E2,41.63040783640593,4882,229,518.0433314592156,81.9090883691914,227.41370904453728,252.09061782375943,64.37750197127215,0.7859241644452228,1,0,0.47408983791307713,458.0,591
S0475,Network,IBM,E1,27.816860210626075,4057,81,358.026837449201,39.03202638518264,199.32038719703544,228.96575886812937,71.43324121947424,0.9531957411810796,3,0,0.47376014659766635,196.0,592
S0176,Storage,AWS,E3,82.37727827568301,7362,999,39.72111882758116,21.90654145309361,351.40985931834814,654.3269843416624,89.69478275972584,0.7801759870099809,3,0,0.4734267636231705,724.0,593
S0125,Compute,IBM,E2,72.17136098726051,2284,877,229.5641584103954,103.42996273693932,491.60145774915605,735.066618309028,87.68903005432077,0.8868236975276671,2,0,0.4732183258433766,279.0,594
S0759,AI Model,IBM,E4,25.423735644345395,8041,419,603.9681796784554,281.61013088189463,334.7650090443952,656.6165410318177,99.05655978557752,0.8531843859251538,3,0,0.47299723536071187,945.0,595
S0792,AI Model,Azure,E3,71.19629159175517,7327,332,641.9670716462275,252.32789323719604,447.1965786136721,701.1684962527269,70.38696080957975,0.6589799158298089,1,0,0.47270651809579123,938.0,596
S0205,Database,Google Cloud,E3,39.62792628019295,8188,117,783.1101628222295,119.41110952347285,467.9247203547114,319.5582344624332,71.67318498665618,0.9059065534728892,1,0,0.47269465564867547,921.0,597
S0637,Compute,AWS,E3,93.80098724078482,3198,250,203.7980503415684,5.6125726920239565,200.45062782876573,308.1221429113883,93.37385117479865,0.9159950265551736,3,0,0.47249917924601215,86.0,598
S0293,Compute,AWS,E4,81.65773704501692,2264,271,305.7950423437091,98.28346115618236,95.6931287354827,340.88612445797713,62.08012310200199,0.8922528011481086,3,0,0.4718610409402399,29.0,599
S0427,Compute,AWS,E4,27.240085264658063,7738,80,222.767366072852,137.8197045684221,198.13403436303605,551.1211473303485,90.51821998797186,0.9673994848367498,3,0,0.4717284749890881,633.0,600
S0379,Storage,AWS,E4,37.03846677676361,6114,407,924.8666387521668,280.5235023726332,87.98795115697662,185.6829049625385,62.66264084828581,0.577030826430324,3,0,0.4716826324390804,822.0,601
S0682,AI Model,Azure,E3,79.28823457061637,2979,465,185.55328769170004,201.74594817937904,360.1355495856466,839.2290191650226,86.70542906154513,0.5356614947064071,2,0,0.471353451613075,207.0,602
S0903,AI Model,AWS,E3,78.0493533614572,6011,784,809.9871389448624,174.16238847992005,40.962256844512936,63.807428502691145,86.8325937612394,0.969630114455762,3,0,0.47117380123208885,824.0,603
S0664,Network,IBM,E2,50.13341004907432,3355,286,130.47835365940557,152.366758885378,317.3839271350286,735.1013048031833,74.45670158579536,0.7453237496703634,1,0,0.4705914925374658,146.0,604
S0422,Database,IBM,E3,41.11408988111975,6555,944,170.91260759402076,247.0606710850662,426.2402517759945,992.9678326525772,80.43989800901969,0.998336304276396,3,0,0.4702967507080261,773.0,605
S0877,Compute,AWS,E3,73.49051624619634,7961,910,239.5228787975792,72.6710831355427,85.95424703420974,374.4911512970614,98.87125208447108,0.9193522622669298,2,1,0.47017911119981437,772.0,606
S0674,Database,AWS,E4,60.72684379682474,956,751,189.3601323415199,83.2084088724689,123.97589245289042,414.95272005578937,54.7453954883039,0.9819718671344716,1,0,0.4699659334339682,30.0,607
S0568,AI Model,AWS,E3,56.45003703482023,5225,811,123.6060634196971,159.1365586227236,60.42349328758031,576.5856705555549,89.16584451096807,0.5151696234091592,1,0,0.46989641348268857,433.0,608
S0739,Database,IBM,E1,75.34021389211475,4118,749,320.13381181480423,200.2341649294553,455.44064601939846,819.914756334844,96.37585078539124,0.9573759157127012,2,0,0.4695353862367505,533.0,609
S0561,Compute,AWS,E4,87.68399804643813,7843,357,583.8229062558553,19.134591034433456,370.2730959903288,233.3348075420772,58.29936108019382,0.570776054738553,2,0,0.4694352414975829,876.0,610
S0918,Compute,IBM,E1,47.88044711797477,1899,160,905.0939990524088,205.76539651095715,405.3212898280938,268.31602435153184,85.23977999626477,0.7666974457534023,1,0,0.4693842061838055,401.0,611
S0058,Storage,Azure,E2,83.48857540177085,4150,435,331.1023496181052,93.9316025403462,197.2064024304179,410.6193886259157,80.4514472353458,0.915344802599007,1,1,0.46934585163054643,301.0,612
S0911,Database,AWS,E1,29.01554218404322,4416,906,274.40425738176907,263.3271126379013,309.2585720258638,848.3803149148735,63.05143326467246,0.8777155503110138,2,0,0.4693104509909547,524.0,613
S0346,Storage,Azure,E1,60.55953162391583,6545,272,555.540443761983,18.86278779591965,265.63878266979,128.60138831271797,55.54601154374033,0.9376049022240128,3,0,0.4689799231412831,711.0,614
S0974,AI Model,IBM,E4,70.97152495513308,4647,439,658.1780950134586,15.14894649377018,427.9426596583036,169.2479721664821,53.077833879999964,0.6245872486211832,1,0,0.46865557858686874,629.0,615
S0340,Database,IBM,E3,86.76935397633515,4366,228,769.8238422847984,96.54059915855076,461.10778698828017,263.33149580545154,79.120048243397,0.7688862456378217,2,0,0.4681933081995522,637.0,616
S0180,Compute,Google Cloud,E1,90.55094338365052,4647,550,177.3711606553191,270.0148061744613,383.943528295325,996.9673270449114,63.45261143710815,0.788561134957221,3,0,0.4676890594413443,472.0,617
S0779,Network,IBM,E2,36.95217483619998,3024,969,93.41282364379155,284.59983947426485,233.6425854590879,925.946362020752,77.7852430195973,0.9004047473384162,1,0,0.46757469390397244,270.0,618
S0162,Compute,Google Cloud,E2,51.5936039970554,3730,414,130.89040076504506,212.77891820736824,409.3575051713126,899.4730506857427,86.14717121947236,0.6462702142407849,2,0,0.46738234530557693,272.0,619
S0652,Storage,Azure,E2,34.5967877528654,4333,416,113.629210830178,136.62027915474548,180.9465041365923,583.404046549843,98.41039638516833,0.7937562397133895,3,0,0.466563440427363,227.0,620
S0460,Network,Google Cloud,E1,62.88292640362417,5176,958,607.3008542499144,267.6800796603203,285.35457389668727,626.4852354091538,53.93310291571294,0.8928763619433664,3,0,0.46642050230433413,823.0,621
S0967,Compute,IBM,E2,67.31913426718725,4316,456,756.991546743436,295.20183493434854,376.3732518664139,578.8956923712569,85.14737743084532,0.9972250442727922,1,0,0.466292961735524,719.0,622
S0436,Database,IBM,E1,23.61071269837651,1985,315,596.8432314614829,28.36787925246939,361.756584470445,111.04008680688048,54.66489277383717,0.7868266014943786,3,0,0.4659083556121033,183.0,623
S0843,Compute,Azure,E4,91.30795307985036,6140,674,402.7875058909741,295.2596273420087,159.21636268417782,725.7025334749304,72.9747887432205,0.6033802620348808,2,0,0.46584580254684854,752.0,624
S0188,Compute,IBM,E3,56.22266540640164,4585,482,451.97750257858326,12.305638884964605,232.10105576996045,124.41070239175752,87.20633428571851,0.8318991960213342,2,0,0.4655827154124281,435.0,625
S0044,Storage,Google Cloud,E2,36.846170888288896,2980,987,116.53804291226024,122.19508448793562,322.1720855388106,696.5384992926794,66.22770548654631,0.5790632848165341,1,0,0.46551568509193564,258.0,626
S0820,Database,Google Cloud,E3,27.64192910495101,5241,427,80.20679989309944,66.92582349567519,266.3474203949315,546.5941441540119,79.69703104717027,0.7566192860482296,2,0,0.465486744703907,362.0,627
S0723,Storage,Google Cloud,E3,71.57915318229206,753,420,92.88768846689491,178.56787831920872,256.4914363029405,747.5584290041796,60.79021255298467,0.9764551567817548,2,0,0.46493079695157985,12.0,628
S0625,Storage,Azure,E3,32.00187023473956,4413,387,206.82592032802893,245.7472441097071,186.2968125571455,739.2041323147126,55.52047488383632,0.5800982066027214,1,0,0.46486308487605155,288.0,629
S0020,Database,Azure,E4,92.58950261337728,1441,93,523.0934146831698,178.02097540604737,24.293247222464213,221.6048630442496,71.78671784216539,0.8967182909436808,1,0,0.4648170286187191,43.0,630
S0224,Database,Google Cloud,E4,69.78422646316918,6446,589,943.6312784329018,226.2952026822962,339.45731038677525,294.9203303221707,68.07326642492578,0.8729321191826664,2,0,0.4646903990991489,963.0,631
S0917,Network,IBM,E1,46.1071694876216,3058,662,28.09231902627117,238.4520611412513,305.6680639879205,927.555974703316,76.76263673146545,0.8406565926739421,3,0,0.464312646937311,198.0,632
S0970,AI Model,IBM,E4,91.84505907925778,514,75,703.9260113678192,152.51000509303435,263.6237378763658,225.0089043315413,69.27105498649394,0.7874347475790354,1,0,0.46420584506109946,121.0,633
S0810,AI Model,IBM,E4,58.33468544279224,5365,136,408.2014974986412,199.8145344567685,466.9934499619652,740.1719090205515,58.585041827515454,0.7059969947460862,3,0,0.4641614836690438,590.0,634
S0344,Database,IBM,E1,84.3632789867873,1663,514,240.21591830464644,286.5933835131625,10.62135768859022,654.142597904362,50.142107683198624,0.938421265940879,3,0,0.4640810633963708,42.0,635
S0615,Compute,Google Cloud,E1,71.62056768351778,5997,560,414.9942971485274,73.55919363325188,230.0508624112956,343.04575195355204,52.7874799235164,0.5604998837560332,1,0,0.4639579645055066,665.0,636
S0091,Network,AWS,E4,20.699871487032,3942,966,342.2670402481326,165.65565736967108,499.0089532235476,725.3496139375145,89.48808868673173,0.9935411820029852,1,0,0.4638951276817434,567.0,637
S0898,Compute,Google Cloud,E2,54.8071369590128,7196,781,775.4516662461707,246.0465942541946,481.8169007472384,586.7808987271524,68.06331942029948,0.9926349940504507,3,0,0.4636979109254442,992.0,638
S0149,Storage,IBM,E2,79.14612235043049,5069,817,353.0931722183821,29.857988015976076,325.0998868346145,378.8030751561873,53.12237655987537,0.7660663697911763,2,0,0.46278272898828526,594.0,639
S0112,Network,Google Cloud,E1,47.595556347656334,4211,589,370.4716472603944,185.8798137753903,115.64878496909192,443.6106633191973,96.7907812055573,0.7127816828591758,2,0,0.46258501388944595,380.0,640
S0298,Network,AWS,E3,59.2497223396056,5502,139,156.73528747833137,92.91202287215783,343.1861379437944,605.1037451745735,85.32749011414134,0.6551990476479224,3,0,0.4620432026162546,418.0,641
S0570,Network,AWS,E1,23.28043042317105,6917,536,177.80905094739805,236.96783834153692,199.75056361970277,747.5164111267792,84.89858954618069,0.811813916430658,2,0,0.4618235160309389,661.0,642
S0957,AI Model,Azure,E1,39.49287344321246,4689,318,124.40279291382542,10.46671391032832,405.6927651450166,486.5271532418016,81.01443262942925,0.6466980723928923,1,0,0.4617368772283478,313.0,643
S0567,Network,Azure,E4,42.12805307406172,2605,774,963.5274367944158,234.91272524886037,297.506578293998,191.05902385502017,70.9543876835483,0.9920966958592816,3,0,0.46172916334195807,580.0,644
